id;modello;prezzo;immagini;tipo_collo;corpo;tastiera;tasti;numero_tasti;ponte;spazio_stringa;pickup_manico;pickup_ponte;accordatura;corde;calibro_corde;noce;colore_ferramenta;scala;larghezza_dado;larghezza_24_tasti;spessore_1_fret;spessore_12_fret;raggio;custodia;caratteristiche;descrizione
4;Les Paul Standard 60s Double Trouble;965;immagini/gibson-lespaulstandard.jpg;SlimTaper in mogano;Mogano massello (non alleggerito) con top in acero fiammato AA;Palissandro indiano con intarsi trapezoidali in acrilico;Medium Jumbo;22;Ponte ABR-1 Tune-O-Matic con cordiera Stop Bar in alluminio;10,5 mm;Burstbucker 61R (H) passivo/Alnico 5 (Double Classic White);Burstbucker 61T (H) passivo/Alnico 5 (Double Classic White);1E,2B,3G,4D,5A,6E;Gibson Brite Wires;.010/.013/.017/.026/.036/.046;Graph Tech®;Nichel;628,65 mm / 24,75";43,05 mm;57,4 mm;20,5 mm;22,5 mm;305mmR (12");Custodia rigida Gibson inclusa;"Corpo in mogano massello. Top in acero figurato AA. Pickup Burstbucker 61 scoperti con bobine bianche. Finitura Vintage Cherry Sunburst sbiadita alla nitrocellulosa. Meccaniche Grover® Rotomatic con bottoni Kidney. Manopole Gold Top Hat con catarifrangenti argentati. Cablaggio manuale con condensatori Orange Drop®.";"La Gibson Les Paul Standard 60s Double Trouble è un'edizione limitata che esalta l'estetica vintage. Si distingue dal modello standard per i pickup Burstbucker 61 lasciati scoperti con le iconiche bobine 'Double Classic White' e per una finitura alla nitrocellulosa 'Vintage' che imita il naturale sbiadimento del tempo. Mantiene le specifiche classiche anni '60 come il manico SlimTaper e il corpo non alleggerito, offrendo il leggendario sustain e la potenza sonora che hanno definito un'epoca."
