id;modello;prezzo;immagini;tipo_collo;corpo;tastiera;tasti;numero_tasti;ponte;spazio_stringa;pickup_manico;pickup_ponte;accordatura;corde;calibro_corde;noce;colore_ferramenta;scala;larghezza_dado;larghezza_24_tasti;spessore_1_fret;spessore_12_fret;raggio;custodia;caratteristiche;descrizione
1;TOD70;725;immagini/ibanez-tod70.jpg;AZ7 Oval C Manico in acero tostato;Corpo in tiglio americano;Tastiera in ebano con intarsio a forma di albero della morte;Tasti jumbo in acciaio inossidabile;24;Ponte tremolo Gotoh® T1572S;10,5 mm;Fishman® Fluence™ Tim Henson Signature Series 7 (H) pickup al manico attivo/Alnico;Fishman® Fluence™ Tim Henson Signature Series 7 (H) pickup al ponte attivo/Alnico;1E,2B,3G,4D,5A,6E,7B;D'Addario® EXL110-7;.010/.013/.017/.026/.036/.046/.059;Graph Tech®;Cromo;648 mm / 25,5";47 mm;66 mm;20,5 mm;22,5 mm;305mmR;MR500C;"Collo ovale in acero tostato. Tastiera in ebano. Tasti jumbo in acciaio inossidabile. Corpo in tiglio americano. Pickup humbucker Fishman™ Fluence™ Tim Henson Signature Series 7. Testine autobloccanti Gotoh™ MG-T. Tremolo Gotoh™ T1572S. Interruttore Fishman™ Fluence™ per la selezione della voce. Punti laterali luminescenti. Custodia morbida inclusa.";"La Ibanez TOD70 è una chitarra signature di Tim Henson dei Polyphia. Presenta un manico in acero tostato con profilo AZ7 Oval C, tastiera in ebano con intarsio a forma di albero della morte, 24 tasti jumbo in acciaio inossidabile e pickup Fishman® Fluence™ signature. Il corpo è in tiglio americano con finitura nera e hardware cromato."
